17.7911 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
19.1993 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022F0E1C2E80>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022F0E14DD30>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.1993 	EXP 	window1: recordFrameIntervals = False
19.3651 	EXP 	window1: recordFrameIntervals = True
19.5493 	EXP 	window1: recordFrameIntervals = False
19.6696 	EXP 	Created Background_1 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_1', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
19.7944 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
19.7969 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
19.8251 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
19.8266 	EXP 	Created Background_3 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_3', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
19.8447 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
20.0295 	EXP 	Sound  set volume 1.000
20.0315 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
20.0524 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
20.0539 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
20.0760 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
20.0773 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
20.1099 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
20.1460 	EXP 	Background_1: interpolate = True
20.1460 	EXP 	Background_1: mask = None
20.1460 	EXP 	Background_1: envelope = 'sin'
20.1460 	EXP 	Background_1: carrier = None
20.1460 	EXP 	Background_1: envsf = array([1., 1.])
20.1460 	EXP 	Background_1: envphase = array([0., 0.])
20.1460 	EXP 	Background_1: envori = 0.0
20.1460 	EXP 	Background_1: moddepth = 1.0
20.1460 	EXP 	Background_1: beat = False
20.1460 	EXP 	Background_1: blendmode = 'avg'
20.1460 	EXP 	Background_1: texRes = 128
20.1460 	EXP 	Background_2: interpolate = True
20.1460 	EXP 	Background_2: mask = None
20.1460 	EXP 	Background_2: envelope = 'sin'
20.1460 	EXP 	Background_2: carrier = None
20.1460 	EXP 	Background_2: envsf = array([1., 1.])
20.1460 	EXP 	Background_2: envphase = array([0., 0.])
20.1460 	EXP 	Background_2: envori = 0.0
20.1460 	EXP 	Background_2: moddepth = 1.0
20.1460 	EXP 	Background_2: beat = False
20.1460 	EXP 	Background_2: blendmode = 'avg'
20.1460 	EXP 	Background_2: texRes = 128
20.1460 	EXP 	Background_3: interpolate = True
20.1460 	EXP 	Background_3: mask = None
20.1460 	EXP 	Background_3: envelope = 'sin'
20.1460 	EXP 	Background_3: carrier = None
20.1460 	EXP 	Background_3: envsf = array([1., 1.])
20.1460 	EXP 	Background_3: envphase = array([0., 0.])
20.1460 	EXP 	Background_3: envori = 0.0
20.1460 	EXP 	Background_3: moddepth = 1.0
20.1460 	EXP 	Background_3: beat = False
20.1460 	EXP 	Background_3: blendmode = 'avg'
20.1460 	EXP 	Background_3: texRes = 128
20.1460 	EXP 	Background_4: interpolate = True
20.1460 	EXP 	Background_4: mask = None
20.1460 	EXP 	Background_4: envelope = 'sin'
20.1460 	EXP 	Background_4: carrier = None
20.1460 	EXP 	Background_4: envsf = array([1., 1.])
20.1460 	EXP 	Background_4: envphase = array([0., 0.])
20.1460 	EXP 	Background_4: envori = 0.0
20.1460 	EXP 	Background_4: moddepth = 1.0
20.1460 	EXP 	Background_4: beat = False
20.1460 	EXP 	Background_4: blendmode = 'avg'
20.1460 	EXP 	Background_4: texRes = 128
20.1460 	EXP 	Background_5: interpolate = True
20.1460 	EXP 	Background_5: mask = None
20.1460 	EXP 	Background_5: envelope = 'sin'
20.1460 	EXP 	Background_5: carrier = None
20.1460 	EXP 	Background_5: envsf = array([1., 1.])
20.1460 	EXP 	Background_5: envphase = array([0., 0.])
20.1460 	EXP 	Background_5: envori = 0.0
20.1460 	EXP 	Background_5: moddepth = 1.0
20.1460 	EXP 	Background_5: beat = False
20.1460 	EXP 	Background_5: blendmode = 'avg'
20.1460 	EXP 	Background_5: texRes = 128
20.1460 	EXP 	Background_6: interpolate = True
20.1460 	EXP 	Background_6: mask = None
20.1460 	EXP 	Background_6: envelope = 'sin'
20.1460 	EXP 	Background_6: carrier = None
20.1460 	EXP 	Background_6: envsf = array([1., 1.])
20.1460 	EXP 	Background_6: envphase = array([0., 0.])
20.1460 	EXP 	Background_6: envori = 0.0
20.1460 	EXP 	Background_6: moddepth = 1.0
20.1460 	EXP 	Background_6: beat = False
20.1460 	EXP 	Background_6: blendmode = 'avg'
20.1460 	EXP 	Background_6: texRes = 128
20.1460 	EXP 	Background_1: autoDraw = True
20.1460 	EXP 	text_2: autoDraw = True
21.3303 	DATA 	Keypress: space
21.3402 	EXP 	Background_1: autoDraw = False
21.3402 	EXP 	text_2: autoDraw = False
21.3402 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the last number presented, press the V key.\n\nWhen the number heard does NOT match the last number presented, press the N key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the SECOND number you hear onwards. \n\nPress SPACEBAR to begin.'
21.3402 	EXP 	Background_2: autoDraw = True
21.3402 	EXP 	text: autoDraw = True
55.7086 	EXP 	Imported OneBackCond-practice.xlsx as conditions, 22 conditions, 5 params
55.7089 	EXP 	Created sequence: sequential, trialTypes=22, nReps=1, seed=None
55.7091 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'three.wav'), ('Target', None), ('CorrAns', None)])
55.7129 	DATA 	Keypress: space
55.7216 	EXP 	Background_2: autoDraw = False
55.7216 	EXP 	text: autoDraw = False
55.7216 	EXP 	Background_3: autoDraw = True
55.7216 	EXP 	Fixation: autoDraw = True
56.2184 	EXP 	Fixation: autoDraw = False
58.1858 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'three.wav'), ('Target', 'T'), ('CorrAns', 'v')])
58.2013 	EXP 	Background_3: autoDraw = False
58.2013 	EXP 	Fixation: autoDraw = False
58.2013 	EXP 	Background_3: autoDraw = True
58.2013 	EXP 	Fixation: autoDraw = True
58.7008 	EXP 	Fixation: autoDraw = False
59.9550 	DATA 	Keypress: v
60.6850 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'three.wav'), ('Target', 'T'), ('CorrAns', 'v')])
60.7002 	EXP 	Background_3: autoDraw = False
60.7002 	EXP 	Fixation: autoDraw = False
60.7002 	EXP 	Background_3: autoDraw = True
60.7002 	EXP 	Fixation: autoDraw = True
61.2000 	EXP 	Fixation: autoDraw = False
62.2046 	DATA 	Keypress: v
63.1852 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
63.2001 	EXP 	Background_3: autoDraw = False
63.2001 	EXP 	Fixation: autoDraw = False
63.2001 	EXP 	Background_3: autoDraw = True
63.2001 	EXP 	Fixation: autoDraw = True
63.6994 	EXP 	Fixation: autoDraw = False
64.8376 	DATA 	Keypress: n
65.6852 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'seven.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
65.7005 	EXP 	Background_3: autoDraw = False
65.7005 	EXP 	Fixation: autoDraw = False
65.7005 	EXP 	Background_3: autoDraw = True
65.7005 	EXP 	Fixation: autoDraw = True
66.1986 	EXP 	Fixation: autoDraw = False
67.6703 	DATA 	Keypress: n
68.1823 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'three.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
68.1979 	EXP 	Background_3: autoDraw = False
68.1979 	EXP 	Fixation: autoDraw = False
68.1979 	EXP 	Background_3: autoDraw = True
68.1979 	EXP 	Fixation: autoDraw = True
68.6975 	EXP 	Fixation: autoDraw = False
70.0019 	DATA 	Keypress: n
70.6826 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'four.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
70.6978 	EXP 	Background_3: autoDraw = False
70.6978 	EXP 	Fixation: autoDraw = False
70.6978 	EXP 	Background_3: autoDraw = True
70.6978 	EXP 	Fixation: autoDraw = True
71.1966 	EXP 	Fixation: autoDraw = False
72.3342 	DATA 	Keypress: n
73.1802 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'v')])
73.1961 	EXP 	Background_3: autoDraw = False
73.1961 	EXP 	Fixation: autoDraw = False
73.1961 	EXP 	Background_3: autoDraw = True
73.1961 	EXP 	Fixation: autoDraw = True
73.6959 	EXP 	Fixation: autoDraw = False
74.7998 	DATA 	Keypress: v
75.6794 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'six.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
75.6952 	EXP 	Background_3: autoDraw = False
75.6952 	EXP 	Fixation: autoDraw = False
75.6952 	EXP 	Background_3: autoDraw = True
75.6952 	EXP 	Fixation: autoDraw = True
76.1951 	EXP 	Fixation: autoDraw = False
77.2153 	DATA 	Keypress: n
78.1793 	EXP 	New trial (rep=0, index=9): OrderedDict([('BlockNum', 1), ('TrialNum', 10), ('Stim', 'six.wav'), ('Target', 'T'), ('CorrAns', 'v')])
78.1951 	EXP 	Background_3: autoDraw = False
78.1951 	EXP 	Fixation: autoDraw = False
78.1951 	EXP 	Background_3: autoDraw = True
78.1951 	EXP 	Fixation: autoDraw = True
78.6941 	EXP 	Fixation: autoDraw = False
79.7813 	DATA 	Keypress: v
80.6791 	EXP 	New trial (rep=0, index=10): OrderedDict([('BlockNum', 1), ('TrialNum', 11), ('Stim', 'three.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
80.6939 	EXP 	Background_3: autoDraw = False
80.6939 	EXP 	Fixation: autoDraw = False
80.6939 	EXP 	Background_3: autoDraw = True
80.6939 	EXP 	Fixation: autoDraw = True
81.1932 	EXP 	Fixation: autoDraw = False
82.4667 	DATA 	Keypress: n
83.1856 	EXP 	New trial (rep=0, index=11): OrderedDict([('BlockNum', 1), ('TrialNum', 12), ('Stim', 'three.wav'), ('Target', 'T'), ('CorrAns', 'v')])
83.2000 	EXP 	Background_3: autoDraw = False
83.2000 	EXP 	Fixation: autoDraw = False
83.2000 	EXP 	Background_3: autoDraw = True
83.2000 	EXP 	Fixation: autoDraw = True
83.6923 	EXP 	Fixation: autoDraw = False
85.0470 	DATA 	Keypress: v
85.6783 	EXP 	New trial (rep=0, index=12): OrderedDict([('BlockNum', 1), ('TrialNum', 13), ('Stim', 'seven.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
85.6939 	EXP 	Background_3: autoDraw = False
85.6939 	EXP 	Fixation: autoDraw = False
85.6939 	EXP 	Background_3: autoDraw = True
85.6939 	EXP 	Fixation: autoDraw = True
86.1916 	EXP 	Fixation: autoDraw = False
87.3955 	DATA 	Keypress: n
88.1753 	EXP 	New trial (rep=0, index=13): OrderedDict([('BlockNum', 1), ('TrialNum', 14), ('Stim', 'nine.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
88.1908 	EXP 	Background_3: autoDraw = False
88.1908 	EXP 	Fixation: autoDraw = False
88.1908 	EXP 	Background_3: autoDraw = True
88.1908 	EXP 	Fixation: autoDraw = True
88.6906 	EXP 	Fixation: autoDraw = False
89.7945 	DATA 	Keypress: n
90.6763 	EXP 	New trial (rep=0, index=14): OrderedDict([('BlockNum', 1), ('TrialNum', 15), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
90.6910 	EXP 	Background_3: autoDraw = False
90.6910 	EXP 	Fixation: autoDraw = False
90.6910 	EXP 	Background_3: autoDraw = True
90.6910 	EXP 	Fixation: autoDraw = True
91.1898 	EXP 	Fixation: autoDraw = False
92.1773 	DATA 	Keypress: n
93.1753 	EXP 	New trial (rep=0, index=15): OrderedDict([('BlockNum', 1), ('TrialNum', 16), ('Stim', 'five.wav'), ('Target', 'T'), ('CorrAns', 'v')])
93.1901 	EXP 	Background_3: autoDraw = False
93.1901 	EXP 	Background_3: autoDraw = False
93.1901 	EXP 	Fixation: autoDraw = False
93.1901 	EXP 	Background_3: autoDraw = True
93.1901 	EXP 	Fixation: autoDraw = True
93.6890 	EXP 	Fixation: autoDraw = False
95.1693 	DATA 	Keypress: n
95.6743 	EXP 	New trial (rep=0, index=16): OrderedDict([('BlockNum', 1), ('TrialNum', 17), ('Stim', 'nine.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
